Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
,2.5.1.18,Escherichia coli,R223,Glutathione transferase,R07116,MRL,C00051; C14870,C13645; C14871,Km_C13645: 0.223690674; Km_C14871: 0.223690674; Km_C00051: 0.223690674; Km_C14870: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R224,Glutathione transferase,R08511,MRL,C00051; C00726,C01326; C02320,Km_C01326: 1.264755249; Km_C02320: 0.7442229615; Km_C00051: 0.223690674; Km_C00726: 0.7442229615,Kcat_F: 3.716250068; Kcat_R: 0.20343964,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R225,Glutathione transferase,R08512,MRL,C00051; C16738,C00059; C02320,Km_C00059: 0.806556165; Km_C02320: 0.35194342033333337; Km_C00051: 0.223690674; Km_C16738: 0.025583422,Kcat_F: 2.192117607; Kcat_R: 0.11303883,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R226,Glutathione transferase,R07002,MRL,C00051; C14786,C14791,Km_C14791: 0.223690674; Km_C00051: 0.223690674; Km_C14786: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R227,Glutathione transferase,R07003,MRL,C00051; C14787,C14793,Km_C14793: 0.223690674; Km_C00051: 0.223690674; Km_C14787: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R228,Glutathione transferase,R07004,MRL,C00051; C14787,C14792,Km_C14792: 0.223690674; Km_C00051: 0.223690674; Km_C14787: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R229,Glutathione transferase,R07023,MRL,C00051; C14802,C14803,Km_C14803: 0.223690674; Km_C00051: 0.223690674; Km_C14802: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R230,Glutathione transferase,R07024,MRL,C00051; C14802,C14804,Km_C14804: 0.223690674; Km_C00051: 0.223690674; Km_C14802: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R231,Glutathione transferase,R07025,MRL,C00051; C14800,C14805,Km_C14805: 0.223690674; Km_C00051: 0.223690674; Km_C14800: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R232,Glutathione transferase,R07026,MRL,C00051; C14800,C14806,Km_C14806: 0.223690674; Km_C00051: 0.223690674; Km_C14800: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R233,Glutathione transferase,R07069,MRL,C00051; C14839,C14847,Km_C14847: 0.223690674; Km_C00051: 0.223690674; Km_C14839: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
,2.5.1.18,Escherichia coli,R234,Glutathione transferase,R07070,MRL,C00051; C14840,C14848,Km_C14848: 0.223690674; Km_C00051: 0.223690674; Km_C14840: 0.223690674,Kcat_F: 3.716250068; Kcat_R: 19.78221183941891,C14804;C14870;C14803;C14855;C14840;C14847;C14859;C14786;C14858;C11583;C14868;C14861;C14864;C00051;C13645;C14805;C06790;C00001;C14839;C01327;C00059;C14852;C14848;C11278;C14806;C00462;C00080;C14857;C14791;C14874;C14792;C07645;C14863;C14802;C19586;C14787;C14800;C14856;C14871;C16738;C14865;C02320;C00726;C14793;C01326;C11088;C14851;C01322,C14864_KI: 0.40474194772727273;C14848_KI: 0.40474194772727273;C00001_KI: 0.51449573;C19586_KI: 0.036043528;C14863_KI: 0.40474194772727273;C16738_KI: 0.025583422;C14857_KI: 0.40474194772727273;C01327_KI: 0.498653144;C14868_KI: 0.40474194772727273;C02320_KI: 0.40474194772727273;C01322_KI: 0.40474194772727273;C14786_KI: 0.40474194772727273;C14865_KI: 0.40474194772727273;C14851_KI: 0.40474194772727273;C14861_KI: 0.40474194772727273;C14839_KI: 0.40474194772727273;C14871_KI: 0.40474194772727273;C14804_KI: 0.40474194772727273;C11278_KI: 0.40474194772727273;C14787_KI: 0.40474194772727273;C06790_KI: 0.37816146;C14806_KI: 0.40474194772727273;C14847_KI: 0.40474194772727273;C14870_KI: 0.40474194772727273;C14852_KI: 0.40474194772727273;C11583_KI: 0.118064001;C00051_KI: 0.223690674;C14874_KI: 0.40474194772727273;C14802_KI: 0.40474194772727273;C14858_KI: 0.40474194772727273;C14805_KI: 0.40474194772727273;C00462_KI: 0.40474194772727273;C00080_KI: 0.496289641;C14855_KI: 0.40474194772727273;C11088_KI: 0.40474194772727273;C07645_KI: 0.089868411;C14793_KI: 0.40474194772727273;C00726_KI: 0.40474194772727273;C13645_KI: 0.40474194772727273;C14840_KI: 0.40474194772727273;C14856_KI: 0.40474194772727273;C14791_KI: 0.40474194772727273;C14859_KI: 0.40474194772727273;C14800_KI: 0.40474194772727273;C01326_KI: 1.264755249;C14792_KI: 0.40474194772727273;C14803_KI: 0.40474194772727273;C00059_KI: 0.806556165
